@relation 'train_data_4-weka.filters.unsupervised.attribute.NumericToNominal-R1-7,11-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute id {718,852,7954,346818,385808,555839,558001,559886,566084,566774,572854,572979,573026,573365,573367,573396,573415,573566,573874,573880,573890,573920,573957,573968,573978,579274,587699,587713,587734,587766,587840,587844,587986,588037,588262,588292,588421,588435,588446,588477,588488,588492,588502,588510,588511,588514,588549,588593,588610,588622,588648,588691,588724,588746,588765,588802,588808,588854,588861,588865,588867,588879,588931,588934,588935,588953,589061,589109,589144,589150,589159,589209,589237,589310,589320,589349,589389,589472,589482,589501,589502,589509,589524,589540,589639,589645,589662,589663,589715,589718,589740,589743,589748,589797,589808,589810,589812,589821,589822,589827,589829,589844,589847,589861,589875,589879,589892,589895,589925,589926,589938,589941,590015,590026,590044,590079,590133,590196,590231,590255,590260,590269,590270,590292,590296,590327,590329,590338,590371,590372,590399,590452,590503,590512,590518,590519,590528,591749,591755,591766,591772,591775,591779,592018,592163,592190,592214,592255,592414,592438,592544,592682,592683,592690,592765,592893,592909,593078,593140,593204,593283,593511,593535,593618,593757,593811,593828,593829,593838,593844,593882,593888,593891,593903,593912,593928,593935,593938,593944,593948,593979,594006,594008,594047,594117,594144,594163,594201,594218,594291,594309,594313,594343,594369,594371,594375,594376,594393,594456,594581,594589,594600,594624,594650,594660,594661,595180,595188,595191,595213,595220,595222,595226,595235,595595,595601,595603,595606,595608,595634,595639,595726,595753,595767,595797,595851,595854,595855,595857,595867,595928,596038,596041,596043,596049,596052,596060,596062,596069,596088,596097,596098,596122,596123,596267,596269,596275,596283,596290,596382,596387,596393,596398,596403,596405,596408,596410,596419,596429,596433,596436,596448,596524,596538,596542,596552,596555,596560,596563,596569,596592,596607,596609,596648,596734,596765,596789,596800,596830,596882,596887,596913,596965,596973,597039,597089,597096,597102,597187,597203,597207,597213,604335,605129,607245,607363,608116,608149,608188,608197,608213,608215,608228,608234,608237,608245,608248,608255,608944,608979,609005,609014,609017,609069,609111,609134,609318,609338,609600,609644,609692,610009,610041,610046,610050,610079,610087,610103,610215,610352,610355,610434,610462,610486,610627,610839,610867,610881,610924,610928,610945,610950,610952,610953,610966,611103,611156,611200,611209,611212,611266,611324,611325,611327,611357,611503,611550,611557,611571,611576,611580,611587,611718,611748,611817,611906,612022,612087,612089,612120,612121,612123,612124,612127,612232,612243,612246,612309,612420,612422,612427,612432,612577,612621,612627,612628,612655,612667,612672,612679,612683,612702,612707,612723,612734,612736,612739,612772,612790,612791,612885,612957,613011,613091,613096,613384,613385,613404,613414,613457,613459,613462,613467,613476,613518,613534,613553,613569,613812,613819,613851,613854,613961,614086,614154,614212,614213,614214,614215,614304,614305,614325,614334,614346,614359,614395,614532,614536,614548,614568,614577,614593,614660,614757,614775,614827,614829,614855,614981,615111,615125,615131,615152,615230,615231,615300,615430,615451,615471,615487,615635,615672,615767,615788,615796,615831,615840,615855,615868,616067,616113,616145,616185,616252,616332,616356,616380,616397,616427,616513,616515,616526,616527,616528,616548,616712,616714,616718,616735,616743,616769,617126,617127,617149,617154,617155,617157,617159,617165,617176,617189,617190,617250,617257,617267,617277,617278,617321,617329,617336,617351,617356,617372,617391,617392,617393,617485,617565,617600,617612,617699,617702,617706,617707,617708,617710,617712,617756,617807,617809,617813,617988,618013,618038,618096,618101,618111,618119,618156,618179,618187,618253,618287,618308,618352,618370,618380,618400,618415,618441,618516,618518,618528,618532,618533,618610,618612,618615,618625,618626,618734,618816,618944,618962,619126,619144,619227,619293,619444,619597,619619,619651,625695,625897,625912,625944,626107,626108,626126,626129,626279,626314,626350,626353,626377,626390,626503,626506,626514,626573,626598,626612,626697,626778,626876,626880,626911,626950,626986,626992,627004,627006,627008,627009,627016,627025,627027,627038,627089,627094,627338,627357,627393,627447,627482,627543,627548,627562,627594,627601,627626,627643,627764,627766,627797,627833,627857,627872,627886,627896,627903,628118,628125,628127,628128,628129,628133,628143,628144,628171,628178,628183,628250,628326,628375,628411,628594,628596,628715,628739,628791,628823,628824,628993,628995,628999,629000,629003,629068,629090,629157,629176,629335,629338,629410,629414,629427,629449,629461,629465,629493,629494,629498,629560,629580,629659,629752,629797,629845,629871,629873,629874,629949,629956,630044,630081,630094,630111,630112,630178,630414,630468,630478,630484,630504,630506,630519,630521,630553,630555,630556,630582,630765,630772,630887,630911,630935,631012,631030,631060,631109,631264,631292,631302,631325,631343,631359,631360,631436,631690,631787,631838,632370,636000,637578,637665,637666,637793,637829,637885,638253,638277,638389,638406,638409,638426,638432,638434,638436,638443,638444,638445,638614,638658,638747,638757,638821,638879,638985,638989,638997,639002,639004,639010,639056,639124,639128,639256,639363,639397,639413,639428,639469,639634,639642,639837,639859,639889,640214,640376,640871,640883,641095,641422,641972,642050}
@attribute type {0,1,2,3,4,5,6,7,8,9,10}
@attribute country {0,1,2,3}
@attribute releaseYear {0,1,2,3,4}
@attribute period {0,1,2}
@attribute is3D {0,1}
@attribute isIMAX {0,1}
@attribute dirBoxIndex numeric
@attribute starOneBoxIndex numeric
@attribute starTwoBoxIndex numeric
@attribute boxClass {0,1,2,3}

@data
618096,0,0,3,0,0,0,0.026307,0.090761,0.228101,1
589892,7,0,0,0,0,0,0.003713,0.025896,0.070096,1
618111,2,0,3,0,0,1,0.530225,0.412214,0.488686,3
589895,6,0,0,0,1,0,0.016508,0.511641,0.021117,1
607363,0,0,4,1,0,0,0.050798,0.05978,0.035416,2
594291,7,0,0,0,0,0,0.002504,0.017493,0.001061,0
609318,7,0,1,0,0,0,0.000828,0.000865,0.000341,0
596436,2,0,4,0,0,0,0.002327,0.001822,0.000959,0
596433,0,0,0,0,0,0,0.000421,0.000694,0.000904,0
718,9,0,1,2,0,0,0.001262,0.159341,0.00052,0
611718,0,2,2,1,0,0,0.027656,0.005169,0.024343,0
589941,7,0,0,0,0,0,0.003617,0.004271,0.100632,1
589938,8,0,0,0,0,0,0.000773,0.000156,0.000156,0
626778,0,2,4,1,1,0,0.140318,0.192639,0.158874,2
616145,7,0,2,0,0,0,0.002537,0.046652,0.026615,0
596419,1,0,2,2,0,0,0.099333,0.04284,0.000205,0
588879,3,0,1,0,0,0,0.043597,0.071176,0.021117,2
589926,6,0,0,2,0,0,0.033644,0.030506,0.039903,2
588867,0,0,1,2,0,0,0.014468,0.013778,0.142151,1
596429,0,2,2,0,0,0,0.000714,0.065018,0.66347,0
589925,6,0,1,0,0,0,0.001192,0.000491,0.000491,0
588865,1,2,0,0,1,0,0.626593,0.59879,0.380854,2
609338,0,0,3,0,0,0,0.157947,0.535848,0.084782,2
589237,7,0,1,0,0,0,0.00275,0.001681,0.001134,0
618415,2,0,3,1,0,0,0.003753,0.00576,0.002293,1
590231,2,0,0,0,0,0,0.000788,0.011294,0.019157,0
618400,0,0,3,2,0,0,0.003265,0.003945,0.00079,0
616252,2,0,2,0,0,0,0.001913,0.314323,0.059251,0
592190,8,0,0,0,0,0,0.0184,0.189054,0.007576,1
613569,7,0,3,2,0,0,0.003206,0.043191,0.2762,0
590255,0,2,1,1,0,0,0.02309,0.043906,0.013778,1
628995,6,0,3,0,0,0,0.041009,0.017738,0.016905,2
628993,0,0,3,0,0,0,0.003411,0.037131,0.264196,0
637793,2,0,4,0,0,0,0.000487,0.005757,0.000201,0
628999,1,0,3,0,0,0,0.000585,0.000241,0.000394,0
590260,7,0,0,0,0,0,0.026922,0.037264,0.019784,1
618380,7,0,2,0,1,0,0.00589,0.023761,0.044385,1
629003,7,0,3,0,1,0,0.007746,0.175796,0.045049,1
627089,6,0,3,1,0,0,0.046824,0.025107,0.043573,1
629000,6,0,3,0,0,0,0.000752,0.00031,0.01088,0
618370,0,0,3,0,0,0,0.009571,0.000467,0.024898,0
592163,6,2,0,2,0,0,0.000446,0.033337,0.44734,0
627094,2,2,4,0,0,0,0.016542,0.120487,0.181358,0
590269,1,2,1,0,1,0,0.081367,0.702765,0.033617,2
589209,1,0,1,0,0,0,0.032481,0.140885,0.075853,2
590270,0,2,1,0,0,0,0.656233,0.169805,0.116042,1
609692,2,0,1,1,0,0,0.017473,0.005573,0.190199,1
594163,1,0,2,0,1,0,0.053155,0.372656,0.383722,0
592214,2,0,0,0,0,0,0.001591,0.142151,0.041396,0
596069,6,0,2,0,1,0,0.017703,0.006801,0.007307,1
590292,3,0,0,0,0,0,0,0,0.000764,0
596088,6,0,2,0,0,0,0.013008,0.011138,0.020442,1
594144,6,0,1,0,0,0,0.000561,0.000373,0.071963,0
629090,0,0,4,0,0,0,0.106019,0.689346,0.02642,2
589310,7,0,0,0,0,0,0.017473,0.001635,0.013778,1
613553,5,0,2,0,1,0,0.020728,0.050133,0.176212,1
590296,7,0,1,2,0,0,0.006531,0.15238,0.138422,0
592255,2,3,2,1,1,0,0.03646,0.033618,0.015029,2
613518,8,0,2,0,0,0,0.006919,0.025829,0.001492,0
596041,7,0,1,0,0,0,0.165769,0.050133,0.15238,1
596043,2,0,1,1,0,0,0.005432,0.108792,0.261913,1
852,1,1,0,0,0,0,0.007768,0.037264,0.045961,1
611357,0,0,2,0,0,0,0.002787,0.116042,0.006496,0
596038,0,0,2,0,0,0,0.000533,0.083627,0.026428,0
596060,2,2,1,2,0,0,0.005798,0.00035,0.000725,0
594117,2,0,1,0,0,0,0.00046,0.012668,0.00019,0
596062,0,2,3,0,0,0,0.002097,0.072702,0.2762,0
613534,0,2,3,2,0,0,0.004882,0.59879,0.013879,1
631436,1,0,4,0,0,0,0.000518,0.000512,0.068604,0
590327,0,0,2,0,0,0,0.001745,0.00324,0.002185,0
618441,3,2,3,0,0,0,0.337854,1,0.479396,2
596052,0,2,1,2,0,0,0.041867,0.689642,0.366,2
629068,7,0,4,0,0,0,0.000946,0.005872,0.000671,0
590329,1,0,3,1,0,0,0.032072,0.087544,0.019577,1
596049,0,3,1,0,0,0,0.019211,0.008352,0.043906,1
629176,1,0,3,0,1,0,0.003096,0.001737,0.082813,0
593979,8,0,1,0,0,0,0.162902,0.44221,0.013824,1
611576,7,0,2,2,0,0,0.009668,0.190199,0.026428,1
640214,7,0,4,1,0,0,0.000995,0.003875,0.001594,0
611580,0,3,2,0,0,0,0.044298,0.062248,0.615513,2
613476,0,0,2,0,0,0,0.0043,0.002038,0.00177,1
611571,7,0,1,0,0,0,0.025826,0.065676,0.003973,0
626986,9,0,3,0,0,0,0.000684,0.159341,0.000282,0
616356,0,0,3,0,0,0,0.003455,0.001424,0.055684,1
626992,6,0,3,0,0,0,0.021886,0.01088,0.020442,1
609600,2,0,2,0,0,0,0.001012,0.003827,0.002249,0
616380,0,0,4,0,0,0,0.007237,0.207336,0.002983,1
589109,0,0,3,0,0,0,0.001522,0.012668,0.190365,0
627004,0,0,4,2,0,0,0.134189,0.065723,0.044829,2
618287,0,0,3,1,0,0,0.001061,0.190199,0.031592,0
629157,7,0,3,0,0,0,0.002625,0.030328,0.001115,0
627006,7,0,3,0,0,0,0.010913,0.001737,0.00937,1
611557,6,0,3,0,0,0,0.056498,0.000459,0.011034,0
593944,0,0,1,0,0,0,0.000575,0.000158,0.000158,0
596097,6,0,2,1,0,0,0.000395,0.012435,0.001295,0
596098,6,0,1,0,1,0,0.020415,0.002403,0.002622,0
593948,0,3,3,0,0,0,0.007147,0.037131,0.002946,1
626950,1,0,3,0,0,0,0.012012,0.064625,0.004952,1
616332,7,0,3,0,0,0,0.304228,0.057637,0.048101,2
611550,0,0,1,0,0,0,0.002529,0.008225,0.000692,0
589061,0,0,0,2,0,0,0.001276,0.000526,0.077146,0
593938,9,0,0,1,0,0,0.021049,0.02294,0.541516,1
613457,0,0,3,0,0,0,0.00132,0.042209,0.000544,0
593928,0,0,0,0,0,0,0.304228,0.59879,0.22108,1
631360,1,0,4,0,0,0,0.000529,0.072702,0.138422,0
613459,6,0,3,0,0,0,0.001406,0.000333,0.000333,0
613462,0,2,2,0,0,0,0.010485,0.055597,0.024048,1
593935,0,0,1,0,0,0,0.002306,0.019658,0.051762,0
596123,0,2,0,0,0,0,0.001202,0.479396,0.042508,0
613467,6,0,2,2,0,0,0.124341,0.030506,0.065482,2
596122,0,0,1,0,0,0,0.106019,0.44734,0.026071,2
609644,7,2,2,0,0,0,0.074189,0.323521,0.150804,1
590133,7,2,1,0,0,0,0.001801,0.000742,0.109223,0
618253,2,0,3,0,0,0,0.47391,0.230487,0.093857,2
613414,1,2,3,2,0,0,0.429687,0.276644,0.225941,1
594047,2,0,1,2,0,0,0.001128,0.181767,0.004435,0
616427,0,0,2,1,0,0,0.128919,0.055684,0.019866,2
618352,0,2,4,0,0,0,0.023332,0.266838,0.010416,1
631359,0,0,4,0,0,0,0.004977,0.177914,0.557675,1
589159,0,0,3,0,0,0,0.013335,0.315884,0.009916,0
642050,3,0,4,2,0,0,0,0,0,0
611503,7,0,4,0,0,0,0.003248,0.001339,0.001373,0
637829,8,0,4,1,0,0,0.003232,0.057591,0.031956,0
631343,2,0,4,0,0,0,0.123008,0.161903,0.33697,2
616397,0,0,4,2,0,0,0.025876,0.150804,0.010666,1
637885,0,0,4,0,0,0,0.00065,0.000268,0.080165,0
594008,0,2,0,0,0,0,0.000402,0.000166,0.032842,0
627009,7,0,3,0,0,0,0.000845,0.002185,0.000348,0
627008,3,0,4,0,0,0,0.005307,0.010101,0.002188,1
631325,3,0,4,0,0,0,0.081637,0.090872,0.068722,2
594006,6,0,0,0,0,0,0.000598,0.000246,0.012298,0
613385,7,0,1,0,0,0,0.008086,0.003333,0.001524,1
613384,1,2,2,0,1,0,0.25257,0.207336,0.189054,2
627016,0,0,4,0,0,0,0.027787,0.140885,0.120487,1
618308,5,0,3,2,0,0,0.023291,0.002706,0.002706,1
631302,2,2,4,0,0,0,0.005812,0.175372,0.008979,1
589144,8,0,1,0,0,0,0.001281,0.434487,0.047374,0
627027,2,0,4,0,0,0,0.019232,0.335856,0.023816,1
627025,0,0,3,0,0,0,0.000742,0.000306,0.005169,0
589150,1,2,1,0,0,0,0.013335,0.632915,0.245138,1
613404,7,2,4,0,0,0,0.017033,0.448097,0.057721,1
627038,2,0,4,0,0,0,0.007245,0.281653,0.037716,1
590196,1,2,0,1,0,0,0.265029,0.182111,0.420984,2
588510,2,2,0,0,0,0,0.656233,0.323521,0.122138,2
588511,0,2,1,0,0,0,0.001403,0.026071,0.057799,0
593511,0,0,1,0,0,0,0.000736,0.006496,0.041441,0
588502,0,0,0,0,0,0,0.003239,0.022599,0.004453,0
641972,0,2,4,0,0,0,0.036642,0.083627,0.003991,1
608944,2,0,2,0,0,0,0.002236,0.076868,0.000922,0
588492,0,0,0,2,0,0,0.000337,0.000661,0.020972,0
595928,7,0,1,0,0,0,0.001036,0.003822,0.018337,0
611103,7,0,3,2,0,0,0.001854,0.000797,0.000764,0
588488,0,2,0,0,0,0,0.098158,0.396323,0.085745,2
593535,0,2,0,0,0,0,0.000924,0.33697,0.225657,0
618816,0,2,3,2,0,0,0.0683,0.184746,0.66347,1
626514,0,0,3,0,0,0,0.055372,0.479396,0.543626,2
572979,6,3,0,2,1,0,0.011046,0.094445,0.012783,1
626506,2,2,4,2,0,0,0.304228,0.057799,0.33697,2
626503,0,2,3,1,0,0,0.003531,0.190199,0.005176,1
588514,0,2,0,2,0,0,0.015801,0.047628,0.006513,1
595854,10,2,0,0,1,0,0.00579,0.002045,0.013468,1
595855,6,0,0,0,0,0,0.001892,0.151026,0.001061,0
628375,0,0,4,0,0,0,0.040316,0.13613,0.254404,1
588446,8,2,0,0,0,1,0.099333,0.59879,0.041082,2
595851,0,2,1,0,0,0,0.105373,0.276644,0.632915,1
588435,2,2,1,0,0,0,0.436282,0.225941,0.372656,1
609005,1,2,2,0,0,0,0.014106,0.615513,0.014722,1
609014,1,2,3,2,0,0,0.002761,0.170988,0.065008,0
595867,2,0,1,1,0,0,0.045623,0.028867,0.014555,0
639859,8,3,4,1,0,0,0.004602,0.001897,0.001897,1
611156,2,0,1,0,0,0,0.008516,0.000243,0.000243,0
595857,1,0,2,0,0,0,0.001467,0.077814,0.022599,0
588421,0,0,1,2,0,0,0.068414,0.085508,0.128891,1
609017,1,0,3,0,1,0,0.054886,0.687282,0.054808,2
588477,1,2,0,0,0,0,0.009571,0.002045,0.271618,1
628411,6,0,4,0,0,0,0.003952,0.001605,0.002246,1
608979,8,0,3,0,0,0,0.010839,0.383024,0.004512,1
639837,3,0,4,1,0,0,0.001906,0.000786,0.000803,0
573026,3,0,1,0,0,0,0.00162,0.000668,0.000826,0
611200,0,0,3,0,0,0,0.001198,0.000338,0.000338,0
616526,1,2,3,0,1,0,0.040698,0.687282,0.003134,2
630468,0,2,4,1,1,0,0.086231,0.052489,0.087198,1
616527,1,0,4,0,0,0,0.004871,0.028194,0.000259,0
616515,0,0,2,0,0,0,0.001684,0.068604,0.41241,0
616513,0,0,3,0,0,1,0.29358,0.047628,0.100357,2
611209,1,2,1,0,0,0,0.656233,0.448097,0.065008,2
611212,0,3,3,0,0,0,0.007554,0.022599,0.072547,1
630478,8,0,4,2,0,0,0.007867,0.003347,0.003379,1
614593,2,2,2,2,0,0,0.0683,0.00585,0.19371,1
630484,6,0,4,2,1,0,0.016508,0.30511,0.008763,1
595797,1,0,1,1,0,0,0.000503,0.000225,0.001198,0
616528,0,0,2,0,0,0,0.00074,0.000305,0.000305,0
618944,1,2,3,1,0,0,0.032603,0.067406,0.022624,1
573880,1,2,2,2,0,1,0.11731,0.131953,0.220965,2
630506,2,2,4,2,0,0,0.014192,0.018164,0.913911,1
630504,3,0,4,0,0,0,0.004056,0.001672,0.001672,1
346818,4,1,2,0,1,0,0.243892,0.175836,0.329445,2
616548,0,0,3,0,0,0,0.000855,0.000352,0.007818,0
573874,2,1,0,0,0,0,0.858231,0.004326,0.007819,1
618962,0,0,3,2,1,0,0.000548,0.000178,0.001158,0
630519,3,0,4,2,0,0,0.001898,0.000782,0.037533,0
593618,6,3,0,0,0,0,0.000371,0.000686,0.000153,0
630521,7,2,4,2,0,0,0.165769,0.046652,0.001594,0
639889,7,0,4,0,0,0,0.027656,0.167711,0.001641,1
628326,1,0,4,0,0,0,0.020897,0.010079,0.187481,1
626612,2,2,3,0,0,0,0.036642,0.003412,0.005176,1
614548,6,3,2,2,1,0,0.003955,0.00163,0.00163,1
611266,2,0,1,1,0,0,0.000479,0.00307,0.000197,0
628250,7,0,3,1,0,0,0.010913,0.002106,0.002106,1
595726,2,0,1,2,0,0,0.060762,0.280225,1,1
630414,9,0,4,2,0,0,0.323178,0.03494,0.03494,2
626598,2,0,3,0,0,0,0.000947,0.006833,0.001515,0
614532,7,0,1,0,0,0,0.002672,0.005475,0.001738,0
588292,3,0,4,0,0,0,0.001936,0.000796,0.003768,0
573890,0,0,0,0,0,0,0.106019,0.019425,0.33697,1
636000,1,1,4,0,0,1,0.361168,0.147626,0.560996,2
614536,2,0,2,2,0,0,0.257826,0.687282,0.265806,1
614577,0,2,3,2,0,0,0.451005,0.383024,0.308228,2
595753,7,0,1,0,0,0,0.002113,0.049361,0.014212,0
595767,2,0,2,0,0,0,0.001195,0.000448,0.000477,0
555839,0,0,3,0,1,0,0.086231,0.052489,0.087198,2
611325,7,0,1,0,0,0,0.006531,0.004271,0.083627,0
573920,1,2,0,2,0,0,0.128208,0.566899,0.185049,2
611324,7,0,2,1,0,0,0.008145,0.000239,0.000239,0
626573,0,0,3,0,0,0,0.022718,0.140885,0.104633,1
611327,2,0,1,0,0,0,0.000601,0.087047,0.000276,0
614568,1,2,2,1,0,0,0.169868,0.266838,0.029887,2
588746,0,0,1,0,0,0,0.000699,0.0423,0.000288,0
618610,2,0,4,2,0,0,0.009327,0.335856,0.30511,1
618612,2,2,4,0,0,0,0.077133,0.009883,0.009883,1
626279,6,0,4,0,0,0,0.020415,0.000481,0.013608,0
618615,0,0,3,0,0,0,0.001579,0.112506,0.002578,0
610839,0,0,2,0,0,0,0.003073,0.192639,0.063784,0
588765,7,0,0,0,0,0,0.002871,0.042209,0.020124,0
613011,0,0,3,0,0,0,0.105373,0.448097,0.032873,2
638253,7,0,4,0,0,0,0.001098,0.000453,0.001172,0
610867,0,2,2,0,0,0,0.337854,0.195352,0.479396,2
628715,2,0,4,0,0,0,0.020728,0.372656,0.08454,0
593757,9,0,1,0,0,0,0.001951,0.071176,0.019651,0
614757,7,0,2,0,0,0,0.001412,0.410637,0.290567,0
614775,7,0,3,1,0,0,0.006901,0.002845,0.002956,1
630556,6,0,4,0,0,0,0.009046,0.013904,0.009725,1
630555,6,0,4,1,1,0,0.077042,0.009808,0.019413,1
595608,1,2,1,1,0,0,0.078065,0.632915,0.182111,2
630553,6,0,4,0,0,0,0.001406,0.000252,0.000252,0
614660,6,0,2,0,0,0,0.04774,0.007669,0.012963,1
595606,1,2,2,0,0,0,0.239256,0.085508,0.122138,2
595601,0,0,0,0,0,0,0.000303,0.000147,0.031592,0
591779,1,0,2,0,1,0,0.626593,0.44734,0.535848,2
595603,7,2,1,0,0,0,0.006148,0.002608,0.072547,1
595595,0,0,1,0,0,0,0.204996,0.366,0.615513,2
618533,1,2,2,0,0,0,0.0016,0.290567,0.00797,0
618532,10,0,2,0,0,0,0.000986,0.027588,0.000406,0
588691,0,0,0,0,0,0,0.008145,0.150804,0.087047,1
610881,7,0,1,0,0,0,0.003978,0.49957,0.152931,1
618528,0,0,4,0,0,0,0.184014,0.091029,0.079692,2
591755,0,2,0,0,0,0,0.006995,0.702765,0.002845,0
613091,2,2,3,0,0,0,0.040316,0.184746,0.125646,1
595639,7,0,2,2,0,0,0.003864,0.002629,0.006614,1
618518,0,2,4,1,0,0,0.014756,0.542136,0.009196,1
618516,6,2,3,0,0,0,0.029583,0.118866,0.006266,1
630582,2,0,4,0,0,0,0.021454,0.048235,0.117263,1
591749,3,2,0,0,0,0,0.001071,0.000442,0.000442,0
595634,1,0,2,0,0,0,0.002421,0.002433,0.002249,0
613096,7,0,2,0,0,0,0.003323,0.001775,0.000854,0
610928,2,2,2,0,0,0,0.344301,0.73782,0.117263,2
591775,3,2,0,0,0,0,0.003655,0.004289,0.013468,1
591772,3,0,0,2,0,0,0.000733,0.001218,0.008801,0
610924,0,0,1,0,0,0,0.001467,0.081387,0.001958,0
591766,7,0,0,0,0,0,0.000569,0.019658,0.015208,0
638277,0,0,4,1,0,0,0.002682,0.13613,0.226939,0
573566,0,0,3,1,0,0,0.001505,0.010129,0.00519,0
588724,2,0,0,2,0,0,0.004015,0.018246,0.004558,0
593912,8,2,1,0,0,1,0.344301,0.133837,0.079562,2
631838,1,1,4,0,1,0,0.038299,0.186409,0.10737,2
588610,2,0,0,0,0,0,0.003798,0.002433,0.007767,0
638389,1,0,4,0,0,0,0.003323,0.13613,0.112506,0
614855,3,0,1,0,0,0,0.000439,0.000511,0.000181,0
610966,7,0,1,0,0,0,0.027656,0.005169,0.005141,1
588622,0,2,0,0,0,0,0.239256,0.420984,0.166876,1
610945,3,0,1,1,0,0,0.009754,0.00099,0.001981,0
609069,0,2,1,0,0,0,0.036642,0.010275,0.001443,1
593903,2,0,0,0,0,0,0.000291,0.004854,0.146319,0
610950,2,2,2,0,0,0,0.091768,0.214856,0.055721,2
610952,1,0,2,0,1,0,0.218868,0.140885,0.195352,2
616769,2,0,3,2,0,0,0,0,0,0
610953,1,2,3,1,1,0,0.218868,0.195352,0.140885,2
593888,7,0,1,2,0,0,0.002325,0.190199,0.000958,0
593891,0,2,1,2,0,0,0.239256,0.069497,0.166876,1
612885,10,2,2,0,0,0,0.038728,0.017875,0.297237,2
618734,1,2,4,0,0,0,0.157007,0.323521,0.276644,2
593882,3,3,0,0,0,0,0.000412,0.003314,0.00017,0
639642,7,0,4,1,0,0,0.001189,0.00049,0.00049,0
630772,2,2,4,0,0,0,0.002956,0.083665,0.008672,0
626377,2,2,3,0,0,0,0.021476,0.383024,0.044805,1
639634,6,0,4,1,0,0,0.027363,0.020065,0.010337,0
588648,1,2,1,0,0,0,0.096692,0.366,0.702765,1
573367,1,2,1,0,1,0,0.281853,0.22108,0.111196,2
573365,1,0,0,0,0,0,0.169758,0.122138,0.000544,0
626390,0,0,3,1,0,0,0.128919,0.057721,0.30511,2
628594,0,0,3,1,0,0,0.000882,0.000364,0.001508,0
628596,0,2,3,0,0,0,0.00572,0.542136,0.002974,1
630765,0,0,4,0,0,0,0.134071,0.632915,0.479396,2
616735,0,2,2,1,0,0,0.616081,0.542136,0.189923,2
588549,7,0,0,0,0,0,0.002682,0.49957,0.018337,0
593844,0,0,0,0,0,0,0.002527,0.506492,0.002081,1
626350,1,0,3,0,0,0,0.000711,0.008396,0.000293,0
612957,0,2,2,1,0,0,0.00359,0.055721,0.006833,1
638436,2,0,4,0,0,0,0.451005,0.18591,0.506492,2
616718,7,0,2,0,0,0,0.002871,0.001492,0.001733,0
609134,2,0,1,0,0,0,0.001259,0.913911,0.000519,0
593838,0,0,0,0,0,0,0.134189,0.055632,0.169805,2
573396,1,2,1,0,0,0,0.218868,0.140885,0.118866,2
638434,7,0,4,0,0,0,0.01459,0.180692,0.078481,1
616712,0,2,2,0,0,0,0.003338,0.000232,0.035616,0
638432,0,0,4,0,0,0,0.002042,0.006833,0.084782,0
616714,6,0,2,0,0,0,0.001858,0.065482,0.03522,0
626353,7,0,3,0,0,0,0.027656,0.005253,0.00675,1
593829,2,0,1,2,0,0,0.000978,0.000403,0.000403,0
593828,3,2,1,1,0,0,0.265029,0.380854,0.135633,2
638444,6,0,4,1,0,0,0.029202,0.200582,0.012037,1
638445,6,0,4,0,0,0,0.005461,0.013269,0.000867,0
638443,6,0,4,0,1,0,0.04774,0.020065,0.0053,1
573415,2,0,0,1,0,0,0.000791,0.001083,0.000641,0
609111,1,0,1,0,0,0,0.008478,0.156896,0.038682,1
614829,7,0,2,0,0,0,0.00189,0.245138,0.004271,0
614827,5,1,4,2,1,0,0.15516,0.376791,0.128307,2
593811,0,2,0,0,0,0,0.002059,0.068994,0.008182,0
626314,1,0,4,2,1,0,0.315931,0.133376,0.261913,2
638426,7,0,4,0,0,0,0.009668,0.026428,0.000393,0
638406,6,0,4,1,0,0,0.012602,0.00347,0.002957,1
588593,0,0,0,2,0,0,0.257826,0.019282,0.281653,2
618626,2,2,3,2,0,0,0.0466,0.184746,0.044805,1
618625,1,3,3,0,1,0,0.01193,0.068848,0.122138,1
616743,6,0,3,0,1,0,0.017703,0.006801,0.007307,1
638409,6,0,4,1,0,0,0.004234,0.001745,0.001745,1
629871,2,2,3,0,0,0,0.0466,0.003908,0.041538,1
617189,7,0,2,0,0,0,0.000963,0.030328,0.028194,0
612791,0,2,3,0,0,0,0.03924,0.44734,0.080165,1
612790,6,3,4,1,1,0,0.000616,0.000254,0.000254,0
617190,6,0,2,1,0,0,0.041125,0.235386,0.010058,1
612772,0,0,2,0,0,0,0.008507,0.011162,0.001188,0
641422,6,0,4,0,1,0,0.002035,0.000839,0.000839,0
629874,7,0,3,0,0,0,0.002675,0.002555,0.081594,0
629873,8,1,3,0,0,0,0.050019,0.123922,0.02181,2
639256,6,0,4,1,0,0,0.056498,0.013269,0.160525,1
617159,0,0,2,1,0,0,0.000802,0.056931,0.00033,0
617157,0,0,3,2,0,0,0.139939,0.13613,0.113429,2
617155,3,0,4,0,0,0,0.436282,0.446952,0.1576,2
617154,0,2,4,1,0,0,0.004655,0.546436,0.142151,1
587986,2,0,0,0,0,0,0.002387,0.032292,0.275651,0
617165,1,0,4,0,1,0,0.206491,0.156405,0.127031,2
612739,7,0,3,1,1,0,0.165769,0.083665,0.105147,2
612736,1,2,2,0,1,0,0.054886,0.001697,0.383722,1
629845,2,2,3,0,0,0,0.0466,0.057637,0.051762,1
614981,1,0,4,0,1,0,0.858231,1,0.689642,3
617176,0,0,2,1,0,0,0.009105,0.142151,0.01366,1
